hb=20150412101956;pr=62.7;temp=36.7;at=1;me=24;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412101957;pr=63.7;temp=36.5;at=7;me=38;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412101959;pr=62.4;temp=37.0;at=24;me=40;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102000;pr=63.4;temp=36.7;at=41;me=21;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102001;pr=60.8;temp=37.0;at=48;me=14;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102002;pr=65.4;temp=36.9;at=53;me=23;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102003;pr=60.2;temp=36.9;at=43;me=53;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102004;pr=62.5;temp=36.8;at=50;me=60;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102005;pr=60.8;temp=36.9;at=51;me=81;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102006;pr=60.9;temp=36.7;at=43;me=75;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102007;pr=61.0;temp=36.7;at=50;me=54;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102008;pr=65.9;temp=36.5;at=54;me=56;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102009;pr=61.5;temp=37.0;at=61;me=34;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102010;pr=60.0;temp=36.7;at=61;me=24;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102011;pr=65.7;temp=36.8;at=61;me=30;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102012;pr=61.3;temp=36.9;at=74;me=24;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102014;pr=63.7;temp=36.9;at=96;me=47;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102015;pr=65.8;temp=36.6;at=97;me=53;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102016;pr=66.0;temp=36.6;at=100;me=47;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102017;pr=66.2;temp=37.0;at=100;me=30;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102018;pr=65.8;temp=36.7;at=83;me=26;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102019;pr=64.3;temp=36.8;at=81;me=8;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102020;pr=61.7;temp=36.6;at=57;me=14;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102021;pr=65.9;temp=36.9;at=38;me=38;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102022;pr=61.7;temp=36.9;at=51;me=44;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102023;pr=64.3;temp=36.5;at=50;me=67;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102024;pr=63.0;temp=36.8;at=60;me=70;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102025;pr=64.0;temp=36.8;at=69;me=63;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102026;pr=60.8;temp=36.8;at=77;me=63;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102027;pr=64.2;temp=37.0;at=50;me=60;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102029;pr=61.1;temp=36.5;at=60;me=64;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102030;pr=66.1;temp=36.5;at=60;me=60;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102031;pr=60.2;temp=36.6;at=74;me=74;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102032;pr=66.0;temp=36.7;at=87;me=56;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102033;pr=64.8;temp=36.6;at=81;me=64;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102034;pr=64.3;temp=36.5;at=78;me=63;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102035;pr=64.8;temp=36.6;at=78;me=70;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102036;pr=62.0;temp=36.7;at=63;me=74;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102037;pr=61.3;temp=36.7;at=63;me=66;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102038;pr=64.7;temp=36.6;at=70;me=70;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102039;pr=62.3;temp=36.7;at=78;me=60;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102040;pr=63.6;temp=36.8;at=78;me=63;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102041;pr=66.1;temp=36.8;at=77;me=54;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102042;pr=60.7;temp=36.5;at=69;me=57;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102043;pr=66.1;temp=36.9;at=78;me=67;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102044;pr=64.7;temp=36.5;at=83;me=83;conc=50;med=50;resp=12;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102046;pr=65.6;temp=36.6;at=91;me=74;conc=50;med=50;resp=12.2;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102047;pr=65.7;temp=36.0;at=100;me=54;conc=50;med=50;resp=12.4;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102048;pr=63.9;temp=36.7;at=100;me=54;conc=50;med=50;resp=12.5;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102049;pr=65.3;temp=36.7;at=97;me=61;conc=50;med=50;resp=12.4;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102050;pr=65.1;temp=36.0;at=93;me=77;conc=50;med=50;resp=12.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102051;pr=71.1;temp=36.0;at=91;me=77;conc=50;med=50;resp=12.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102052;pr=69.9;temp=36.1;at=83;me=74;conc=50;med=50;resp=12.6;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102053;pr=73.3;temp=36.0;at=66;me=53;conc=50;med=50;resp=12.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102054;pr=73.3;temp=36.1;at=35;me=48;conc=50;med=50;resp=12.3;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102055;pr=75.2;temp=36.4;at=47;me=50;conc=50;med=50;resp=12.2;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102056;pr=73.4;temp=36.1;at=57;me=61;conc=50;med=50;resp=12.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102058;pr=75.5;temp=36.8;at=67;me=66;conc=50;med=50;resp=12.4;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102059;pr=79.4;temp=36.3;at=74;me=74;conc=50;med=50;resp=12.3;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102100;pr=78.5;temp=36.8;at=57;me=83;conc=50;med=50;resp=12.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102101;pr=78.0;temp=36.1;at=67;me=83;conc=50;med=50;resp=12.5;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102102;pr=78.8;temp=36.8;at=63;me=78;conc=50;med=50;resp=13.0;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102103;pr=79.1;temp=36.6;at=74;me=69;conc=50;med=50;resp=12.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102104;pr=80.5;temp=36.7;at=80;me=53;conc=50;med=50;resp=12.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102105;pr=80.5;temp=36.8;at=69;me=57;conc=50;med=50;resp=12.6;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102106;pr=83.8;temp=36.9;at=84;me=53;conc=50;med=50;resp=12.5;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102107;pr=85.3;temp=36.3;at=84;me=53;conc=50;med=50;resp=12.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102108;pr=87.6;temp=36.6;at=69;me=51;conc=50;med=50;resp=12.6;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102109;pr=83.1;temp=36.9;at=56;me=44;conc=50;med=50;resp=12.5;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102110;pr=84.8;temp=36.3;at=56;me=44;conc=50;med=50;resp=13.2;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102111;pr=85.2;temp=36.4;at=29;me=48;conc=50;med=50;resp=13.2;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102113;pr=91.4;temp=36.7;at=41;me=56;conc=50;med=50;resp=13.0;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102114;pr=87.7;temp=36.5;at=26;me=61;conc=50;med=50;resp=12.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102115;pr=89.6;temp=36.3;at=44;me=78;conc=50;med=50;resp=13.4;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102116;pr=93.5;temp=36.6;at=57;me=87;conc=50;med=50;resp=13.0;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102117;pr=90.3;temp=36.8;at=44;me=84;conc=50;med=50;resp=13.3;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102118;pr=96.1;temp=36.9;at=48;me=93;conc=50;med=50;resp=13.4;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102119;pr=96.6;temp=36.3;at=48;me=84;conc=50;med=50;resp=12.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102120;pr=93.4;temp=36.3;at=40;me=77;conc=50;med=50;resp=13.2;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102121;pr=99.9;temp=36.4;at=48;me=57;conc=50;med=50;resp=13.2;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102122;pr=98.4;temp=36.3;at=53;me=56;conc=50;med=50;resp=13.0;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102123;pr=98.7;temp=37.1;at=56;me=67;conc=50;med=50;resp=13.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102124;pr=102.0;temp=36.8;at=67;me=81;conc=50;med=50;resp=13.0;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102126;pr=100.6;temp=37.0;at=56;me=75;conc=50;med=50;resp=13.1;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102127;pr=102.2;temp=37.0;at=53;me=67;conc=50;med=50;resp=13.4;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102128;pr=102.8;temp=37.0;at=60;me=53;conc=50;med=50;resp=13.1;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102129;pr=103.1;temp=36.8;at=75;me=48;conc=50;med=50;resp=13.4;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102130;pr=105.5;temp=36.4;at=80;me=51;conc=50;med=50;resp=13.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102132;pr=109.8;temp=37.0;at=81;me=44;conc=50;med=50;resp=13.3;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102133;pr=110.4;temp=36.5;at=81;me=44;conc=50;med=50;resp=13.1;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102134;pr=110.0;temp=36.8;at=64;me=66;conc=50;med=50;resp=13.2;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102135;pr=109.6;temp=36.7;at=51;me=78;conc=50;med=50;resp=13.4;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102136;pr=110.4;temp=36.8;at=60;me=80;conc=50;med=50;resp=13.3;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102137;pr=115.1;temp=37.1;at=61;me=56;conc=50;med=50;resp=13.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102138;pr=111.7;temp=36.6;at=64;me=57;conc=50;med=50;resp=13.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102139;pr=111.5;temp=37.0;at=56;me=57;conc=50;med=50;resp=13.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102140;pr=112.8;temp=36.5;at=56;me=61;conc=50;med=50;resp=13.3;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102142;pr=117.9;temp=36.9;at=67;me=61;conc=50;med=50;resp=13.5;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102143;pr=115.6;temp=36.5;at=67;me=64;conc=50;med=50;resp=14.0;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102144;pr=116.3;temp=36.6;at=67;me=64;conc=50;med=50;resp=13.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102145;pr=117.7;temp=36.8;at=51;me=38;conc=50;med=50;resp=13.8;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102146;pr=118.4;temp=36.9;at=54;me=41;conc=50;med=50;resp=14.1;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102147;pr=124.0;temp=37.1;at=67;me=24;conc=50;med=50;resp=13.5;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102148;pr=120.8;temp=36.9;at=75;me=37;conc=50;med=50;resp=13.4;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102149;pr=126.5;temp=36.7;at=96;me=30;conc=50;med=50;resp=13.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102150;pr=124.6;temp=36.7;at=84;me=51;conc=50;med=50;resp=13.7;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102151;pr=128.0;temp=37.0;at=84;me=56;conc=50;med=50;resp=13.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102152;pr=128.8;temp=36.8;at=77;me=60;conc=50;med=50;resp=13.5;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102154;pr=130.2;temp=37.0;at=67;me=64;conc=50;med=50;resp=14.1;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102155;pr=128.9;temp=36.9;at=63;me=70;conc=50;med=50;resp=13.6;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102156;pr=128.2;temp=37.2;at=48;me=64;conc=50;med=50;resp=13.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102157;pr=128.9;temp=37.2;at=75;me=61;conc=50;med=50;resp=14.1;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102158;pr=131.3;temp=37.2;at=69;me=57;conc=50;med=50;resp=14.0;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102159;pr=129.6;temp=37.3;at=87;me=63;conc=50;med=50;resp=13.9;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102200;pr=130.0;temp=37.2;at=78;me=66;conc=50;med=50;resp=13.8;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102201;pr=132.2;temp=37.1;at=66;me=78;conc=50;med=50;resp=14.1;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102202;pr=132.2;temp=36.8;at=81;me=56;conc=50;med=50;resp=14.3;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102203;pr=137.4;temp=36.9;at=84;me=50;conc=50;med=50;resp=14.6;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102204;pr=137.5;temp=36.8;at=100;me=38;conc=50;med=50;resp=13.8;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102206;pr=140.1;temp=36.8;at=100;me=27;conc=50;med=50;resp=14.0;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
hb=20150412102207;pr=141.0;temp=37.0;at=91;me=44;conc=50;med=50;resp=14.2;z1=0;z2=0;z3=0;z4=0;z5=0;z6=0;z7=0;z8=0;z9=0
